Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1997,2,2.6,-6.4,-1.9,8,-17.5,27.3,10,37.3
1997,3,5.8,-3,1.4,13,-11,77.9,36,113.9
1997,4,12.3,-0.8,5.8,17,-7.5,43.2,0,43.2
1997,5,18.6,4.8,11.7,26.5,-2,36,0,36
1997,6,21.4,8.7,15.1,29,5,77.4,0,77.4
1997,7,24.4,10.2,17.3,34,5.5,72.9,0,72.9
1997,8,24.9,9.5,17.2,32,5.5,51.8,0,51.8
1997,9,19.6,7.5,13.6,27,3,101,0,101
1997,10,11.1,3.4,7.3,15,-2.5,98.7,0,98.7
1997,11,6.3,-1.6,2.3,11,-8.5,60.2,0,60.2
1997,12,1.4,-2.9,-0.8,6.5,-7.5,25.6,19.5,45.1
1998,1,0.7,-4.4,-1.8,6,-22.5,61.7,69.5,131.2
1998,2,5,-1.6,1.8,8.5,-8.5,27.2,2,29.2
1998,3,8.4,-0.1,4.2,13,-5.5,58.7,0,58.7
1998,4,15.7,0.3,8,26,-4,40.8,0,40.8
1998,5,21.1,6.2,13.6,27.5,3,92.3,0,92.3
1998,6,21.9,9.4,15.7,29,3.5,47,0,47
1998,7,27.2,12.6,19.9,36,7.5,78,0,78
1998,8,27.5,9.7,18.7,33,5.5,41.8,0,41.8
1998,9,23.8,6.7,15.3,30,2,16.7,0,16.7
1998,10,11.5,2.3,6.9,18,-2,69.7,0,69.7
1998,11,6.5,1,3.8,10,-3,116.7,16.6,133.3
1998,12,-0.5,-5,-2.7,7,-18.5,67.7,98.4,166.1
1999,1,2.1,-3.4,-0.6,6.5,-12,64.3,29.3,93.6
1999,2,3.2,-2.4,0.5,7,-10,83.5,24.8,108.3
1999,3,7.7,-2,2.9,16.5,-7.5,49,15.4,64.4
1999,4,14.2,-0.5,6.9,23,-5.5,22.4,0,22.4
1999,5,17.6,3,10.3,30,-4,27.9,0,27.9
1999,6,20.1,7.6,13.9,31,0,60.1,0,60.1
1999,7,24.1,8,16.1,36,2,19.2,0,19.2
1999,8,25.2,10.3,17.8,34,5,74.5,0,74.5
1999,9,19.2,3.2,11.2,25,-4,46.5,0,46.5
1999,10,11.5,-0.3,5.6,16.5,-4.5,85.7,0,85.7
1999,11,6.2,0.7,3.5,12.5,-5.5,132,9.6,141.6
1999,12,1.4,-2.3,-0.5,6,-6.5,48.4,28.5,76.9
2000,1,0.2,-5.5,-2.7,4,-15.5,12.5,91.6,104.1
2000,2,3.4,-4.8,-0.7,7,-13.5,42.8,19.5,62.3
2000,3,8.1,-0.8,3.7,14,-5,60.5,6.5,67
2000,4,13.5,0.6,7.1,20,-3.5,94,24,118
2000,5,17.2,4.4,10.8,25,-2.5,68,0,68
2000,6,21.1,7.4,14.3,29,0,59.3,0,59.3
2000,7,25.7,9.7,17.7,33.5,5,51.5,0,51.5
2000,8,25.4,7.7,16.6,33.5,0.5,22.1,0,22.1
2000,9,17.8,4.6,11.2,24,-5,62.5,0,62.5
2000,10,12.7,1.6,7.1,19,-5,52,0,52
2000,11,3.6,-4.2,-0.3,9,-9,28.3,15.2,43.5
2000,12,-1.5,-7.2,-4.3,5,-17,5.9,64.5,70.4
2001,1,0.2,-6.3,-2.9,6,-15,3.2,26.6,29.8
2001,2,1.8,-7.4,-2.8,6.5,-16,5.4,14.6,20
2001,3,8.2,-1.8,3.2,16,-8.5,35,5,40
2001,4,12.2,0.8,6.5,21,-5.5,51.8,0,51.8
2001,5,19.3,4.7,12,30.5,-3,50.3,0,50.3
2001,6,20.2,7.3,13.8,27.5,3,81.4,0,81.4
2001,7,25.6,9.5,17.6,33.5,5,37.3,0,37.3
2001,8,27.9,9,18.5,34,5.5,38.1,0,38.1
2001,9,21.5,5,13.3,28.5,0.5,38.7,0,38.7
2001,10,10.8,0.8,5.8,19.5,-4,73.3,0,73.3
2001,11,7.2,0.7,4,12,-6,48,13,61
2001,12,-0.1,-4.6,-2.3,6.5,-13,44,48,92
2002,1,0.7,-5.7,-2.5,8,-16,52.6,29,81.6
2002,2,2.6,-4.6,-1,8,-13.5,62.2,29.7,91.9
2002,3,4.1,-4.7,-0.3,12.5,-18,35.9,22,57.9
2002,4,13.5,-0.5,6.6,21,-5,43.4,0,43.4
2002,5,16.3,3.4,9.9,23.5,-4,139.8,0,139.8
2002,6,22.9,8.3,15.6,32.5,1,65.2,0,65.2
2002,7,26.5,9.9,18.3,33,4.5,52.6,0,52.6
2002,8,25.2,7,16.1,32,3,30.7,0,30.7
2002,9,18.9,5.1,12,26.5,-1,60.4,0,60.4
2002,10,11.4,-2.9,4.2,17.5,-10,14.8,0,14.8
2002,11,5.2,-1,2.1,9.5,-8,42.6,2,44.6
2002,12,2.2,-2.4,-0.1,8.5,-9.5,51.8,19,70.8
2003,1,1,-3.9,-1.5,5.5,-12,32,64.3,96.3
2003,2,3.7,-5.6,-1,8,-14,13,6,19
2003,3,7,-1.6,2.8,13,-9.5,98,22,120
2003,4,13.3,1.9,7.6,22.5,-2.5,54.5,2,56.5
2003,5,17.4,4.7,11,28.5,-2,51.3,0,51.3
2003,6,23.7,8.1,15.9,32,2,51.5,0,51.5
2003,7,29.6,9,19.3,36,4,12.3,0,12.3
2003,8,28.2,8.7,18.5,35.5,4,16.6,0,16.6
2003,9,20.4,5.9,13.2,29,0,60.6,0,60.6
2003,10,13,3.1,8.1,22.5,-10,124.8,0,124.8
2003,11,2.3,-4.8,-1.3,7,-13,69.9,34,103.9
2003,12,-0.7,-5.8,-3.3,4,-16.5,19.7,63.8,83.5
2004,1,-1,-6.1,-3.6,5,-24,29.9,92.9,122.8
2004,2,3.2,-5.9,-1.3,9,-14.5,15.9,12.4,28.3
2004,3,9.1,-1.6,3.8,18.5,-7.5,59,5.2,64.2
2004,4,17.3,0.6,8.9,24,-3,21.4,0,21.4
2004,5,18.4,5.4,11.9,27,0,50.7,0,50.7
2004,6,23.6,8.1,15.8,31,2.5,47.1,0,47.1
2004,7,27.3,10.6,18.9,33,6,39.1,0,39.1
2004,8,26,11.4,18.7,35,7,84.9,0,84.9
2004,9,17.7,6.8,12.3,22.5,1,92.4,0,92.4
2004,10,12.3,2,7.2,18,-4,48.1,0,48.1
2004,11,4.5,-1.5,1.5,8.5,-6,53.4,17.6,71
2004,12,2,-2.8,-0.4,7,-9,40.9,47.5,88.4
2005,1,-1.1,-7.4,-4.3,6.5,-23,82.8,40,122.8
2005,2,4.6,-7.2,-1.3,11,-12,5.6,5,10.6
2005,3,9.6,-2.6,3.5,14.5,-6,29.2,5,34.2
2005,4,15.4,0.5,7.9,26.5,-4,33,0,33
2005,5,20.6,5.2,12.9,31,-4,66.4,0,66.4
2005,6,19.8,8.9,14.4,31,3,141.9,0,141.9
2005,7,26,9.6,17.8,30.5,6,60.9,0,60.9
2005,8,26.1,7.5,16.9,31.5,3.5,17.5,0,17.5
2005,9,18.5,5,11.8,24.5,-1,104,0,104
2005,10,12.2,3.5,7.9,16,-1.5,99,0,99
2005,11,4.6,-0.1,2.4,8.5,-5,49,16.5,65.5
2005,12,-0.4,-5.9,-3.2,5.5,-16,40.7,31,71.7
